controller,fid,err,L_H0,L_H1,L_H2,poly_r_H0,poly_r_H1,poly_r_H2,inradius_linf,inradius_l2,r0_joint,r0_H0,r0_H1,r0_H2,M_+e0,Mupper_+e0,nev_+e0,M_+e1,Mupper_+e1,nev_+e1,M_+e2,Mupper_+e2,nev_+e2,M_-e0,Mupper_-e0,nev_-e0,M_-e1,Mupper_-e1,nev_-e1,M_-e2,Mupper_-e2,nev_-e2,M_diagmmm,Mupper_diagmmm,nev_diagmmm,M_diagmmp,Mupper_diagmmp,nev_diagmmp,M_diagmpm,Mupper_diagmpm,nev_diagmpm,M_diagmpp,Mupper_diagmpp,nev_diagmpp,M_diagpmm,Mupper_diagpmm,nev_diagpmm,M_diagpmp,Mupper_diagpmp,nev_diagpmp,M_diagppm,Mupper_diagppm,nev_diagppm,M_diagppp,Mupper_diagppp,nev_diagppp
31,0.999981994804659,1.80051953410088e-05,0.8213784146177635,0.7940563599026041,1.246829685346823,0.0011955449366356733,0.0012366814929592046,0.0007875933787901019,0.00034308318411069137,0.0005806888204871543,0.00034308318411069137,0.0011955449366356733,0.0012366814929592046,0.0007875933787901019,0.00630604668105192,0.006306046744089291,215,0.012107813649660857,0.012107813770685195,310,0.007389796459565832,0.007389796533427029,292,0.00630604668105192,0.006306046744089291,215,0.012107813649660857,0.012107813770685195,310,0.007389796459565832,0.007389796533427029,292,0.006315211060252974,0.006315211123374542,240,0.008538266308049046,0.008538266393392675,307,0.008126798599099753,0.00812679868033006,290,0.008648764824506699,0.008648764910950409,314,0.008648764824506699,0.008648764910950409,314,0.008126798599099753,0.00812679868033006,290,0.008538266308049046,0.008538266393392675,307,0.006315211060252974,0.006315211123374542,240
32,0.9999807400686458,1.92599313542097e-05,0.8213784146177635,1.1993380073401017,0.8891389692332397,0.0011940173386449978,0.0008177345024005702,0.0011030222525148159,0.0003370408273934529,0.0005755490806347655,0.0003370408273934529,0.0011940173386449978,0.0008177345024005702,0.0011030222525148159,0.006402549090364709,0.006402549154362393,221,0.009423467984142932,0.00942346807833017,349,0.013574167182858313,0.013574167318541374,342,0.006402549090364709,0.006402549154362393,221,0.009423467984142932,0.00942346807833017,349,0.013574167182858313,0.013574167318541374,342,0.007175683497831664,0.007175683569560189,274,0.009661679446255476,0.009661679542823877,322,0.009418439582246106,0.009418439676383748,303,0.008585390709429232,0.008585390795247113,309,0.008585390709429232,0.008585390795247113,309,0.009418439582246106,0.009418439676383748,303,0.009661679446255476,0.009661679542823877,322,0.007175683497831664,0.007175683569560189,274
33,0.9999807199896826,1.92800103173685e-05,0.8213784146177635,1.1196366494251029,1.4106309012510494,0.0011939928932023338,0.0008759270163110304,0.0006952350106704994,0.0002926084675525708,0.0004954566967556736,0.0002926084675525708,0.0011939928932023338,0.0008759270163110304,0.0006952350106704994,0.0060937586781274495,0.006093758739039046,211,0.008922404537903595,0.008922404627084095,317,0.006996901079907993,0.0069969011498445845,314,0.0060937586781274495,0.006093758739039046,211,0.008922404537903595,0.008922404627084095,317,0.006996901079907993,0.0069969011498445845,314,0.006428122530972493,0.006428122595224775,278,0.007162372763760439,0.007162372835355044,314,0.00817904663076812,0.008179046712523846,346,0.0068401990864185944,0.006840199154789797,300,0.0068401990864185944,0.006840199154789797,300,0.00817904663076812,0.008179046712523846,346,0.007162372763760439,0.007162372835355044,314,0.006428122530972493,0.006428122595224775,278
34,0.9999804245786236,1.95754213764276e-05,0.8213784146177635,1.1161179720399759,0.858261217195134,0.0011936332403879345,0.0008784237895864558,0.0011423382054114143,0.00035068296953704727,0.000601476815294836,0.00035068296953704727,0.0011936332403879345,0.0008784237895864558,0.0011423382054114143,0.005809438407915481,0.005809438465988583,207,0.008693138421474938,0.008693138508364331,304,0.014374839619071832,0.014374839762747893,362,0.005809438407915481,0.005809438465988583,207,0.008693138421474938,0.008693138508364331,304,0.014374839619071832,0.014374839762747893,362,0.007361727792272805,0.007361727865857631,262,0.007944752889167479,0.00794475296857438,291,0.008534221262646254,0.00853422134794998,310,0.007795701529694599,0.007795701607618744,272,0.007795701529694599,0.007795701607618744,272,0.008534221262646254,0.00853422134794998,310,0.007944752889167479,0.00794475296857438,291,0.007361727792272805,0.007361727865857631,262
35,0.9999789260363197,2.10739636803403e-05,0.8213784146177635,1.4466832742892417,1.513867317334655,0.0011918088166144104,0.0006766692155193164,0.0006466392563660955,0.00025884304932816214,0.0004352136914697159,0.00025884304932816214,0.0011918088166144104,0.0006766692155193164,0.0006466392563660955,0.005872933745128412,0.005872933803829445,207,0.008634733227192066,0.008634733313497088,361,0.00832013718801668,0.00832013727118168,360,0.005872933745128412,0.005872933803829445,207,0.008634733227192066,0.008634733313497088,361,0.00832013718801668,0.00832013727118168,360,0.007928470124500323,0.00792847020374924,328,0.00809664876103158,0.008096648841961106,331,0.006401931300501155,0.006401931364494118,285,0.007017730118343272,0.007017730188488936,311,0.007017730118343272,0.007017730188488936,311,0.006401931300501155,0.006401931364494118,285,0.00809664876103158,0.008096648841961106,331,0.007928470124500323,0.00792847020374924,328
36,0.99997863981606,2.13601839399447e-05,0.8213784146177635,1.016142362704502,1.42619906205823,0.0011914603532871782,0.000963093216051199,0.0006861873928388449,0.0002998541125541902,0.0005059579511902087,0.0002998541125541902,0.0011914603532871782,0.000963093216051199,0.0006861873928388449,0.006441884097145172,0.006441884161535507,226,0.01113388825077474,0.011133888362064798,336,0.00825296679872306,0.008252966881211847,351,0.006441884097145172,0.006441884161535507,226,0.01113388825077474,0.011133888362064798,336,0.00825296679872306,0.008252966881211847,351,0.007591886355756533,0.007591886431637953,280,0.008192831265537527,0.008192831347425232,305,0.008238761483713782,0.008238761566060418,305,0.008093467311222725,0.008093467392120432,302,0.008093467311222725,0.008093467392120432,302,0.008238761483713782,0.008238761566060418,305,0.008192831265537527,0.008192831347425232,305,0.007591886355756533,0.007591886431637953,280
37,0.9999782017135218,2.17982864781918e-05,0.8213784146177635,1.0773304169295483,0.9832256512452976,0.001190926978491697,0.0009079867217589222,0.00099489035124348,0.0003394253822769596,0.0005843749125481422,0.0003394253822769596,0.001190926978491697,0.0009079867217589222,0.00099489035124348,0.004942599787055913,0.004942599836465975,198,0.006510857259972198,0.006510857325053622,264,0.010274621182619827,0.010274621285319183,323,0.004942599787055913,0.004942599836465975,198,0.006510857259972198,0.006510857325053622,264,0.010274621182619827,0.010274621285319183,323,0.005372838035813193,0.005372838089516817,216,0.00640892726401371,0.006408927328077554,256,0.007900498655325335,0.007900498734291859,275,0.006357956556924614,0.006357956620471276,249,0.006357956556924614,0.006357956620471276,249,0.007900498655325335,0.007900498734291859,275,0.00640892726401371,0.006408927328077554,256,0.005372838035813193,0.005372838089516817,216
38,0.9999775387838377,2.24612161623394e-05,0.8213784146177635,0.9519296604159077,0.9185578672841623,0.001190119884379307,0.0010269023274360994,0.0010642103439022015,0.0003631454183765335,0.0006277917963567819,0.0003631454183765335,0.001190119884379307,0.0010269023274360994,0.0010642103439022015,0.005767157318432954,0.005767157376081858,202,0.009390536752511704,0.009390536846368976,287,0.009759758483245798,0.009759758580803898,294,0.005767157318432954,0.005767157376081858,202,0.009390536752511704,0.009390536846368976,287,0.009759758483245798,0.009759758580803898,294,0.006455772606163621,0.006455772670696567,232,0.00856610032922489,0.008566100414847231,290,0.009380864444893621,0.009380864538657122,308,0.007042533785072992,0.007042533855468307,250,0.007042533785072992,0.007042533855468307,250,0.009380864444893621,0.009380864538657122,308,0.00856610032922489,0.008566100414847231,290,0.006455772606163621,0.006455772670696567,232
39,0.9999744085017265,2.5591498273525e-05,0.8213784146177635,0.8955864038793877,1.2628868443470505,0.0011863088734588136,0.0010880117178060833,0.0007715722957209068,0.0003269989959159692,0.0005559775718764897,0.0003269989959159692,0.0011863088734588136,0.0010880117178060833,0.0007715722957209068,0.005073766553968937,0.005073766604684918,201,0.011199545734704202,0.011199545846650089,331,0.008116326046463035,0.008116326127590778,321,0.005073766553968937,0.005073766604684918,201,0.011199545734704202,0.011199545846650089,331,0.008116326046463035,0.008116326127590778,321,0.006084255673765975,0.006084255734584423,253,0.008430502256573404,0.008430502340834839,308,0.006751849693669967,0.0067518497611599865,269,0.006990669872015807,0.006990669941891625,270,0.006990669872015807,0.006990669941891625,270,0.006751849693669967,0.0067518497611599865,269,0.008430502256573404,0.008430502340834839,308,0.006084255673765975,0.006084255734584423,253
40,0.9999742592136068,2.57407863931691e-05,0.8213784146177635,1.263704298998272,1.3573965890005224,0.0011861271203001565,0.0007709550520478272,0.0007177410209382078,0.0002830109139267043,0.0004803249766801502,0.0002830109139267043,0.0011861271203001565,0.0007709550520478272,0.0007177410209382078,0.00537124639373519,0.005371246447425251,207,0.008684652689410708,0.008684652776220037,325,0.012715932536610103,0.012715932663707987,450,0.00537124639373519,0.005371246447425251,207,0.008684652689410708,0.008684652776220037,325,0.012715932536610103,0.012715932663707987,450,0.006730544308918727,0.0067305443761908,286,0.006457753995354058,0.006457754059902815,269,0.008719843996375157,0.008719844083528784,337,0.008608981960406568,0.008608982046456281,324,0.008608981960406568,0.008608982046456281,324,0.008719843996375157,0.008719844083528784,337,0.006457753995354058,0.006457754059902815,269,0.006730544308918727,0.0067305443761908,286
41,0.9999724444277631,2.75555722368814e-05,0.8213784146177635,0.9621283194974184,0.9168673156273788,0.001183917680884558,0.0010107221750533938,0.0010606163085849442,0.0003601147136840561,0.0006224163385452851,0.0003601147136840561,0.001183917680884558,0.0010107221750533938,0.0010606163085849442,0.005776935339757842,0.005776935397508407,206,0.009123928748111637,0.009123928839309355,283,0.011083257533824477,0.011083257644610219,317,0.005776935339757842,0.005776935397508407,206,0.009123928748111637,0.009123928839309355,283,0.011083257533824477,0.011083257644610219,317,0.006786347444536778,0.006786347512371496,251,0.008055841705728302,0.008055841786249292,281,0.007459730236545444,0.0074597303111120904,248,0.009066775073248205,0.009066775163871742,312,0.009066775073248205,0.009066775163871742,312,0.007459730236545444,0.0074597303111120904,248,0.008055841705728302,0.008055841786249292,281,0.006786347444536778,0.006786347512371496,251
42,0.9999710122751596,2.89877248403902e-05,0.8213784146177635,1.2047500519796719,1.0454782178195372,0.0011821740842899433,0.0008059864978305593,0.0009287733198128562,0.0003161251992588985,0.0005411987923616344,0.0003161251992588985,0.0011821740842899433,0.0008059864978305593,0.0009287733198128562,0.005102945881419886,0.005102945932428385,190,0.009095656813036541,0.009095656903953066,335,0.007628588999278483,0.007628589075531305,268,0.005102945881419886,0.005102945932428385,190,0.009095656813036541,0.009095656903953066,335,0.007628588999278483,0.007628589075531305,268,0.006065005293880223,0.006065005354505692,263,0.007148771384651269,0.00714877145610836,290,0.0071427943378174485,0.007142794409213566,271,0.006421565141486585,0.006421565205669692,264,0.006421565141486585,0.006421565205669692,264,0.0071427943378174485,0.007142794409213566,271,0.007148771384651269,0.00714877145610836,290,0.006065005293880223,0.006065005354505692,263
43,0.999969510522715,3.04894772850117e-05,0.8213784146177635,1.2983731345233553,1.2219777399823752,0.001180345752291885,0.0007467117864189604,0.0007933945856757614,0.00029012240036134523,0.0004938733068535099,0.00029012240036134523,0.001180345752291885,0.0007467117864189604,0.0007933945856757614,0.006038155576529371,0.006038155636879157,210,0.011386004742846404,0.011386004856653836,420,0.007481806895969724,0.007481806970756833,298,0.006038155576529371,0.006038155636879157,210,0.011386004742846404,0.011386004856653836,420,0.007481806895969724,0.007481806970756833,298,0.0066037848929817265,0.006603784958991369,284,0.007818768034320345,0.007818768112471251,336,0.007663374023946471,0.00766337410054297,325,0.008084132846816902,0.008084132927616713,328,0.008084132846816902,0.008084132927616713,328,0.007663374023946471,0.00766337410054297,325,0.007818768034320345,0.007818768112471251,336,0.0066037848929817265,0.006603784958991369,284
44,0.9999564152856523,4.3584714347733e-05,0.8213784146177635,1.0113503898817255,1.2129057036251825,0.0011644027510699288,0.0009456814326854914,0.0007885322682479001,0.00031402825358689757,0.0005372922572255578,0.00031402825358689757,0.0011644027510699288,0.0009456814326854914,0.0007885322682479001,0.006268232745881976,0.006268232808535698,206,0.006547446850329666,0.0065474469157759,254,0.00742454174894411,0.007424541823158523,296,0.006268232745881976,0.006268232808535698,206,0.006547446850329666,0.0065474469157759,254,0.00742454174894411,0.007424541823158523,296,0.005472836839413991,0.005472836894120347,256,0.0075708523010103185,0.007570852376684542,302,0.006454158429096692,0.006454158493604638,268,0.008387680233414782,0.008387680317254505,325,0.008387680233414782,0.008387680317254505,325,0.006454158429096692,0.006454158493604638,268,0.0075708523010103185,0.007570852376684542,302,0.005472836839413991,0.005472836894120347,256
45,0.9999550715123738,4.49284876261613e-05,0.8213784146177635,1.0390363975063095,1.216491279413787,0.0011627667532696168,0.0009191896594412058,0.0007851034598711467,0.0003103999550059359,0.0005310782143065931,0.0003103999550059359,0.0011627667532696168,0.0009191896594412058,0.0007851034598711467,0.005837939398194613,0.0058379394565498685,209,0.008402734305022953,0.008402734389007138,293,0.007391344949980729,0.007391345023862607,295,0.005837939398194613,0.0058379394565498685,209,0.008402734305022953,0.008402734389007138,293,0.007391344949980729,0.007391345023862607,295,0.006716463370189923,0.006716463437319219,275,0.00627900751098873,0.006279007573747299,258,0.007623352556069175,0.007623352632268068,294,0.007452494806938952,0.007452494881428828,304,0.007452494806938952,0.007452494881428828,304,0.007623352556069175,0.007623352632268068,294,0.00627900751098873,0.006279007573747299,258,0.006716463370189923,0.006716463437319219,275
46,0.9999470205626795,5.29794373205217e-05,0.8213784146177635,1.2100358179244755,1.1667565376432367,0.0011529649986225586,0.0007826384547052122,0.0008116693861354157,0.00029611319430058054,0.0005061914904106613,0.00029611319430058054,0.0011529649986225586,0.0007826384547052122,0.0008116693861354157,0.00612141886170359,0.006121418922891203,211,0.009252166853704592,0.009252166946183766,359,0.01000903335456996,0.010009033454614468,360,0.00612141886170359,0.006121418922891203,211,0.009252166853704592,0.009252166946183766,359,0.01000903335456996,0.010009033454614468,360,0.007367311882312398,0.007367311955951045,302,0.008034114772450552,0.008034114852752135,320,0.008188131040785102,0.008188131122627316,313,0.00796353571276974,0.007963535792368751,320,0.00796353571276974,0.007963535792368751,320,0.008188131040785102,0.008188131122627316,313,0.008034114772450552,0.008034114852752135,320,0.007367311882312398,0.007367311955951045,302
47,0.9999444525464534,5.55474535466338e-05,0.8213784146177635,1.3963016613280463,1.0280950861163605,0.0011498385270968757,0.0006763957765079009,0.0009186431870041662,0.0002909790417686257,0.0004922429634734266,0.0002909790417686257,0.0011498385270968757,0.0006763957765079009,0.0009186431870041662,0.006398930983502615,0.006398931047463035,217,0.006356871541249562,0.006356871604791266,301,0.011399911321975102,0.011399911435918574,364,0.006398930983502615,0.006398931047463035,217,0.006356871541249562,0.006356871604791266,301,0.011399911321975102,0.011399911435918574,364,0.006563728637024327,0.006563728702631253,295,0.007875230064078054,0.007875230142796091,309,0.008759095506140391,0.008759095593688046,335,0.00646439607675421,0.006464396141371808,282,0.00646439607675421,0.006464396141371808,282,0.008759095506140391,0.008759095593688046,335,0.007875230064078054,0.007875230142796091,309,0.006563728637024327,0.006563728702631253,295
48,0.9999438611998864,5.61388001135699e-05,0.8213784146177635,1.424463255912844,1.33686891764165,0.0011491185829653346,0.0006626083164770856,0.0007060237450571659,0.00026344891016312716,0.00044538720738265445,0.00026344891016312716,0.0011491185829653346,0.0006626083164770856,0.0007060237450571659,0.00574345798388123,0.005743458041291492,211,0.009699654899402547,0.009699654996353856,418,0.007438820837448871,0.007438820911803668,352,0.00574345798388123,0.005743458041291492,211,0.009699654899402547,0.009699654996353856,418,0.007438820837448871,0.007438820911803668,352,0.006743020040734828,0.006743020108132303,318,0.007180116071695259,0.0071801161434583705,328,0.008131586627015693,0.008131586708292402,365,0.0066470265415376345,0.006647026607974029,307,0.0066470265415376345,0.006647026607974029,307,0.008131586627015693,0.008131586708292402,365,0.007180116071695259,0.0071801161434583705,328,0.006743020040734828,0.006743020108132303,318
49,0.9999436897848124,5.63102151875938e-05,0.8213784146177635,0.953479305973194,0.9036312342610161,0.0011489098910043884,0.000989732843597114,0.0010443306395706822,0.00035232170104804666,0.0006091066664448924,0.00035232170104804666,0.0011489098910043884,0.000989732843597114,0.0010443306395706822,0.005651725307591927,0.005651725364086312,206,0.008949532372785507,0.008949532462237746,278,0.012407295947776883,0.012407296071789626,362,0.005651725307591927,0.005651725364086312,206,0.008949532372785507,0.008949532462237746,278,0.012407295947776883,0.012407296071789626,362,0.007136523142188166,0.007136523213516733,259,0.008109965831878372,0.008109965912933817,281,0.00866127127622075,0.008661271362792605,311,0.007134273229210141,0.007134273300515786,263,0.007134273229210141,0.007134273300515786,263,0.00866127127622075,0.008661271362792605,311,0.008109965831878372,0.008109965912933817,281,0.007136523142188166,0.007136523213516733,259
50,0.9999403929265362,5.96070734637522e-05,0.8213784146177635,0.9252542096795959,0.988474779140248,0.0011448960793226577,0.0010163616838466307,0.0009513575322114635,0.0003438230342816553,0.0005938262892668891,0.0003438230342816553,0.0011448960793226577,0.0010163616838466307,0.0009513575322114635,0.005185501657513809,0.005185501709343187,192,0.00821186102734207,0.008211861109417538,278,0.014924311998372368,0.014924312147537627,412,0.005185501657513809,0.005185501709343187,192,0.00821186102734207,0.008211861109417538,278,0.014924311998372368,0.014924312147537627,412,0.006600482158545029,0.006600482224522525,247,0.0077214118526027775,0.007721411929775165,281,0.007764573246975874,0.007764573324588394,282,0.007089241314462836,0.007089241385324436,267,0.007089241314462836,0.007089241385324436,267,0.007764573246975874,0.007764573324588394,282,0.0077214118526027775,0.007721411929775165,281,0.006600482158545029,0.006600482224522525,247
51,0.9999377005712213,6.22994287786671e-05,0.8213784146177635,1.1718875168849883,0.9942307490249317,0.0011416182292253913,0.0008001626075106648,0.0009431417929283702,0.0003138750169437054,0.0005381200046198521,0.0003138750169437054,0.0011416182292253913,0.0008001626075106648,0.0009431417929283702,0.006015848678475656,0.006015848738601391,224,0.00917065703203871,0.009170657123698514,332,0.012973838770689996,0.012973838900363714,388,0.006015848678475656,0.006015848738601391,224,0.00917065703203871,0.009170657123698514,332,0.012973838770689996,0.012973838900363714,388,0.007723771418110748,0.007723771495312649,299,0.008236130732740788,0.008236130815060777,286,0.007927359140634875,0.007927359219871536,290,0.008418162244819973,0.008418162328958641,316,0.008418162244819973,0.008418162328958641,316,0.007927359140634875,0.007927359219871536,290,0.008236130732740788,0.008236130815060777,286,0.007723771418110748,0.007723771495312649,299
52,0.9999335906978701,6.64093021298662e-05,0.8213784146177635,1.043463878820791,0.9627397509891685,0.0011366145996257737,0.0008947034169760283,0.0009697228112922551,0.0003301728060240856,0.0005691835640435586,0.0003301728060240856,0.0011366145996257737,0.0008947034169760283,0.0009697228112922551,0.0054931463158394,0.005493146370745185,203,0.008328556887043408,0.008328556970287296,314,0.010072657074778241,0.010072657175453652,320,0.0054931463158394,0.005493146370745185,203,0.008328556887043408,0.008328556970287296,314,0.010072657074778241,0.010072657175453652,320,0.006443902417791996,0.0064439024821970285,266,0.008282233084867315,0.008282233167645049,295,0.008076331209314377,0.0080763312900425,286,0.006610839420713761,0.006610839486789541,271,0.006610839420713761,0.006610839486789541,271,0.008076331209314377,0.0080763312900425,286,0.008282233084867315,0.008282233167645049,295,0.006443902417791996,0.0064439024821970285,266
53,0.9999330801517845,6.69198482154965e-05,0.8213784146177635,0.8183556168237166,1.1486603198133614,0.0011359930273031086,0.001140189097014602,0.000812320348921491,0.0003346299103507915,0.000571701122800067,0.0003346299103507915,0.0011359930273031086,0.001140189097014602,0.000812320348921491,0.005230114185653162,0.005230114237930286,202,0.0121672652184265,0.012167265340035923,335,0.005933191450787797,0.0059331915100880135,271,0.005230114185653162,0.005230114237930286,202,0.0121672652184265,0.012167265340035923,335,0.005933191450787797,0.0059331915100880135,271,0.006347469196996658,0.006347469260439741,259,0.006145234430903456,0.0061452344923239414,247,0.006891805643251185,0.006891805712140743,286,0.006533468382142355,0.0065334684474461484,281,0.006533468382142355,0.0065334684474461484,281,0.006891805643251185,0.006891805712140743,286,0.006145234430903456,0.0061452344923239414,247,0.006347469196996658,0.006347469260439741,259
54,0.9999223709138325,7.76290861674855e-05,0.8213784146177635,0.9566897565237589,0.9458896698089123,0.0011229548980314118,0.0009641275110792792,0.0009751358358936616,0.00033861423989971245,0.0005851607245660521,0.00033861423989971245,0.0011229548980314118,0.0009641275110792792,0.0009751358358936616,0.0047311723566431235,0.004731172403929726,205,0.0072631830701816325,0.007263183142775287,256,0.010805578413025548,0.010805578521028791,322,0.0047311723566431235,0.004731172403929726,205,0.0072631830701816325,0.007263183142775287,256,0.010805578413025548,0.010805578521028791,322,0.0055794521403839704,0.005579452196155071,226,0.006497894214380218,0.006497894279328452,258,0.0070762056867400055,0.007076205757461911,278,0.006715363310952463,0.006715363378074428,262,0.006715363310952463,0.006715363378074428,262,0.0070762056867400055,0.007076205757461911,278,0.006497894214380218,0.006497894279328452,258,0.0055794521403839704,0.005579452196155071,226
55,0.9999206945115415,7.93054884584699e-05,0.8213784146177635,0.9302139663736849,0.8548761894785207,0.0011209139358407862,0.0009897663815273245,0.001076991642620777,0.00035323445752420994,0.0006109822798666089,0.00035323445752420994,0.0011209139358407862,0.0009897663815273245,0.001076991642620777,0.005290060001348038,0.005290060054227016,224,0.0068430521407447506,0.006843052209143361,251,0.010575676035222609,0.010575676140925831,316,0.005290060001348038,0.005290060054227016,224,0.0068430521407447506,0.006843052209143361,251,0.010575676035222609,0.010575676140925831,316,0.005731998271208311,0.005731998328504949,232,0.007549388967635494,0.007549389043090377,272,0.007100649210655262,0.007100649281623725,252,0.006963116239424166,0.006963116309023318,265,0.006963116239424166,0.006963116309023318,265,0.007100649210655262,0.007100649281623725,252,0.007549388967635494,0.007549389043090377,272,0.005731998271208311,0.005731998328504949,232
56,0.9999190346862958,8.09653137041622e-05,0.8213784146177635,1.1463904692941684,1.0839618232802268,0.0011188931556252975,0.0008016768377881074,0.0008478478361101687,0.0003011519607966196,0.0005166830053243248,0.0003011519607966196,0.0011188931556252975,0.0008016768377881074,0.0008478478361101687,0.004684839064765007,0.004684839111595677,193,0.0064988412750784305,0.006498841340039431,278,0.01744030182847705,0.017440302002790044,507,0.004684839064765007,0.004684839111595677,193,0.0064988412750784305,0.006498841340039431,278,0.01744030182847705,0.017440302002790044,507,0.005835064973616343,0.005835065031940187,254,0.006026428987748087,0.006026429047985083,270,0.007265924268894551,0.007265924341519874,300,0.0068035284231762905,0.006803528491181716,273,0.0068035284231762905,0.006803528491181716,273,0.007265924268894551,0.007265924341519874,300,0.006026428987748087,0.006026429047985083,270,0.005835064973616343,0.005835065031940187,254
57,0.9999084156898567,9.15843101433333e-05,0.8213784146177635,1.2045943478779777,1.4352588122108458,0.0011059648922966839,0.0007541258112806419,0.0006329281396003061,0.0002624544675068623,0.00044401917342433314,0.0002624544675068623,0.0011059648922966839,0.0007541258112806419,0.0006329281396003061,0.00535121754186005,0.005351217595342214,202,0.006362304154470777,0.0063623042180644095,277,0.007496429168284906,0.007496429243213273,368,0.00535121754186005,0.005351217595342214,202,0.006362304154470777,0.0063623042180644095,277,0.007496429168284906,0.007496429243213273,368,0.004584371136629091,0.004584371182453081,237,0.007545422092886387,0.007545422168300375,323,0.00770759323055825,0.007707593307592857,338,0.0067433646945289655,0.006743364761928895,309,0.0067433646945289655,0.006743364761928895,309,0.00770759323055825,0.007707593307592857,338,0.007545422092886387,0.007545422168300375,323,0.004584371136629091,0.004584371182453081,237
58,0.9999069849275312,9.30150724688383e-05,0.8213784146177635,1.7150036171597225,1.3314427983250032,0.0011042229883195308,0.0005288530697284912,0.0006812045764725311,0.00023449483039446545,0.0003907153659752738,0.00023449483039446545,0.0011042229883195308,0.0005288530697284912,0.0006812045764725311,0.005390150755387916,0.005390150809270978,217,0.005319643622662934,0.005319643675832641,316,0.008632640945278715,0.008632641031562163,374,0.005390150755387916,0.005390150809270978,217,0.005319643622662934,0.005319643675832641,316,0.008632640945278715,0.008632641031562163,374,0.0053134644283486625,0.005313464481454271,279,0.00632412855185252,0.006324128615062569,315,0.006570064136754474,0.006570064202424949,328,0.005961749530530617,0.005961749590121333,319,0.005961749530530617,0.005961749590121333,319,0.006570064136754474,0.006570064202424949,328,0.00632412855185252,0.006324128615062569,315,0.0053134644283486625,0.005313464481454271,279
59,0.9999037240988098,9.62759011902126e-05,0.8213784146177635,0.966143619116189,0.9444917404194596,0.0011002530413854637,0.0009353931247181195,0.0009568364233764611,0.0003307904620984599,0.0005715469433054868,0.0003307904620984599,0.0011002530413854637,0.0009353931247181195,0.0009568364233764611,0.004310568467511752,0.004310568510592078,190,0.009666665641172065,0.009666665737790098,315,0.00781376771282013,0.007813767790922202,278,0.004310568467511752,0.004310568510592078,190,0.009666665641172065,0.009666665737790098,315,0.00781376771282013,0.007813767790922202,278,0.00525308436363327,0.005253084416140136,227,0.006237743662330019,0.006237743724670662,251,0.006768421122415852,0.0067684211900647,261,0.006130877621017195,0.006130877682295144,260,0.006130877621017195,0.006130877682295144,260,0.006768421122415852,0.0067684211900647,261,0.006237743662330019,0.006237743724670662,251,0.00525308436363327,0.005253084416140136,227
60,0.9999033447097302,9.66552902698092e-05,0.8213784146177635,1.0436307753618208,1.0959265257166544,0.0010997911482126127,0.0008655788340625937,0.0008242748838831192,0.00030508757922058155,0.0005246259293623588,0.00030508757922058155,0.0010997911482126127,0.0008655788340625937,0.0008242748838831192,0.004921965596114105,0.00492196564530537,197,0.009322491476752882,0.009322491569933134,326,0.007359783809087796,0.007359783882651733,283,0.004921965596114105,0.00492196564530537,197,0.009322491476752882,0.009322491569933134,326,0.007359783809087796,0.007359783882651733,283,0.006360256533257174,0.006360256596831274,279,0.00666390447400766,0.006663904540611498,282,0.006968511488469165,0.006968511558121214,296,0.005861254721089365,0.00586125477967216,258,0.005861254721089365,0.00586125477967216,258,0.006968511488469165,0.006968511558121214,296,0.00666390447400766,0.006663904540611498,282,0.006360256533257174,0.006360256596831274,279
61,0.9999009466228718,9.90533771282331e-05,0.8213784146177635,0.8913606601531612,0.9693153612818253,0.0010968715598533485,0.001010754303108742,0.0009294669813962738,0.00033591660585293847,0.0005805002658132788,0.00033591660585293847,0.0010968715598533485,0.001010754303108742,0.0009294669813962738,0.004527305984828309,0.004527306030083198,190,0.010710325824680159,0.010710325931728586,309,0.006587933123058854,0.00658793318891006,252,0.004527305984828309,0.004527306030083198,190,0.010710325824680159,0.010710325931728586,309,0.006587933123058854,0.00658793318891006,252,0.0050511643387198876,0.005051164389205037,211,0.007159151331070111,0.007159151402627891,259,0.00648245348846067,0.006482453553256166,256,0.006117629902370548,0.00611762996351598,247,0.006117629902370548,0.00611762996351598,247,0.00648245348846067,0.006482453553256166,256,0.007159151331070111,0.007159151402627891,259,0.0050511643387198876,0.005051164389205037,211
