seed,fid,err,u1_0,u1_1,u1_2,u1_3,u1_4,u1_5,u1_6,u1_7,u1_8,u1_9,u1_10,u1_11,u1_12,u1_13,u1_14,u1_15,u1_16,u1_17,u1_18,u1_19,u1_20,u1_21,u1_22,u1_23,u1_24,u1_25,u1_26,u1_27,u1_28,u1_29,u1_30,u1_31,u1_32,u1_33,u1_34,u1_35,u1_36,u1_37,u1_38,u1_39,u1_40,u1_41,u1_42,u1_43,u1_44,u1_45,u1_46,u1_47,u1_48,u1_49,u1_50,u1_51,u1_52,u1_53,u1_54,u1_55,u1_56,u1_57,u1_58,u1_59,u1_60,u1_61,u1_62,u1_63,u1_64,u1_65,u1_66,u1_67,u1_68,u1_69,u1_70,u1_71,u1_72,u1_73,u1_74,u1_75,u1_76,u1_77,u1_78,u1_79,u1_80,u1_81,u1_82,u1_83,u1_84,u1_85,u1_86,u1_87,u1_88,u1_89,u1_90,u1_91,u1_92,u1_93,u1_94,u1_95,u2_0,u2_1,u2_2,u2_3,u2_4,u2_5,u2_6,u2_7,u2_8,u2_9,u2_10,u2_11,u2_12,u2_13,u2_14,u2_15,u2_16,u2_17,u2_18,u2_19,u2_20,u2_21,u2_22,u2_23,u2_24,u2_25,u2_26,u2_27,u2_28,u2_29,u2_30,u2_31,u2_32,u2_33,u2_34,u2_35,u2_36,u2_37,u2_38,u2_39,u2_40,u2_41,u2_42,u2_43,u2_44,u2_45,u2_46,u2_47,u2_48,u2_49,u2_50,u2_51,u2_52,u2_53,u2_54,u2_55,u2_56,u2_57,u2_58,u2_59,u2_60,u2_61,u2_62,u2_63,u2_64,u2_65,u2_66,u2_67,u2_68,u2_69,u2_70,u2_71,u2_72,u2_73,u2_74,u2_75,u2_76,u2_77,u2_78,u2_79,u2_80,u2_81,u2_82,u2_83,u2_84,u2_85,u2_86,u2_87,u2_88,u2_89,u2_90,u2_91,u2_92,u2_93,u2_94,u2_95,u3_0,u3_1,u3_2,u3_3,u3_4,u3_5,u3_6,u3_7,u3_8,u3_9,u3_10,u3_11,u3_12,u3_13,u3_14,u3_15,u3_16,u3_17,u3_18,u3_19,u3_20,u3_21,u3_22,u3_23,u3_24,u3_25,u3_26,u3_27,u3_28,u3_29,u3_30,u3_31,u3_32,u3_33,u3_34,u3_35,u3_36,u3_37,u3_38,u3_39,u3_40,u3_41,u3_42,u3_43,u3_44,u3_45,u3_46,u3_47,u3_48,u3_49,u3_50,u3_51,u3_52,u3_53,u3_54,u3_55,u3_56,u3_57,u3_58,u3_59,u3_60,u3_61,u3_62,u3_63,u3_64,u3_65,u3_66,u3_67,u3_68,u3_69,u3_70,u3_71,u3_72,u3_73,u3_74,u3_75,u3_76,u3_77,u3_78,u3_79,u3_80,u3_81,u3_82,u3_83,u3_84,u3_85,u3_86,u3_87,u3_88,u3_89,u3_90,u3_91,u3_92,u3_93,u3_94,u3_95,u4_0,u4_1,u4_2,u4_3,u4_4,u4_5,u4_6,u4_7,u4_8,u4_9,u4_10,u4_11,u4_12,u4_13,u4_14,u4_15,u4_16,u4_17,u4_18,u4_19,u4_20,u4_21,u4_22,u4_23,u4_24,u4_25,u4_26,u4_27,u4_28,u4_29,u4_30,u4_31,u4_32,u4_33,u4_34,u4_35,u4_36,u4_37,u4_38,u4_39,u4_40,u4_41,u4_42,u4_43,u4_44,u4_45,u4_46,u4_47,u4_48,u4_49,u4_50,u4_51,u4_52,u4_53,u4_54,u4_55,u4_56,u4_57,u4_58,u4_59,u4_60,u4_61,u4_62,u4_63,u4_64,u4_65,u4_66,u4_67,u4_68,u4_69,u4_70,u4_71,u4_72,u4_73,u4_74,u4_75,u4_76,u4_77,u4_78,u4_79,u4_80,u4_81,u4_82,u4_83,u4_84,u4_85,u4_86,u4_87,u4_88,u4_89,u4_90,u4_91,u4_92,u4_93,u4_94,u4_95
20260802,9.9999999993204169e-01,6.7958305649540307e-11,3.1645974371492164e-01,-1.6954585063128895e+00,1.3080442787892534e-02,1.4611822330627136e+00,-1.9422267958946298e+00,1.4570465240282426e+00,1.2416696195081398e+00,-1.4157529742316670e+00,-1.2098595471488111e-01,-3.0034619628174136e-01,-7.5368305250066353e-02,-5.1557712401068778e-01,1.8270563914565990e-01,-4.1232776192661702e-01,1.1642665016335139e+00,-4.0951085064540337e-02,-1.5924255492634065e+00,-2.0979388994359177e-01,6.9495130091014035e-01,3.0994655569135854e-01,1.3766138005050781e+00,4.3655357306817544e-01,3.9937465955285834e-01,6.4361484856617648e-02,-2.2650979514194911e-01,9.5744543441698948e-01,-2.1228718196333753e+00,7.0851166173756241e-01,5.4433151031917071e-01,-1.6051537653825654e+00,-3.9346809856152165e-01,1.7119764571763800e+00,6.8378245617761013e-01,5.6015685678052751e-01,1.5936484280650736e+00,-1.7400296233376722e+00,1.3602266237483529e+00,-1.1138736769206690e+00,6.6738423249099377e-01,1.6155830998975411e+00,-1.1383108516912381e+00,-7.7812813199291164e-01,5.8280605589667911e-01,8.3257996048202432e-01,-6.7513998580477341e-01,6.1808219986247703e-01,8.3707824191573355e-01,1.8134242248209280e+00,1.0095114805503289e+00,1.0752359588056248e+00,-5.5910171181258816e-01,1.5198422500999262e+00,8.7424024565941083e-01,2.6886198787052118e+00,1.6234232243317415e+00,4.8790241365616632e-02,-1.1724056723425982e+00,2.9892554210150504e+00,-1.6224564939664705e+00,-7.5563621690198135e-01,-2.7642597629859575e+00,-1.7796495654931233e-01,9.3098542304694021e-01,-6.5437832407464680e-01,5.2312333578952286e-01,1.0059985063061572e+00,-1.0451855850824685e+00,4.1440199182488613e-01,-1.2114133322559839e+00,7.4073046634029760e-01,-8.2485596618886181e-01,1.5346960758966097e+00,2.0187866680382540e+00,-4.7692488160952468e-01,3.6098908231398402e-01,-9.9823475795300398e-01,9.8943294886046995e-01,-9.8521105362057537e-01,1.8477189262189446e+00,-4.0038885259646301e-01,-9.5300505980921812e-01,1.4175115641144644e+00,1.8223695743593262e+00,2.1452545415071382e+00,5.6106294084382446e-01,-1.4098857662914941e+00,-3.6461687789665131e-02,1.6947152187692356e+00,-8.5567395369195287e-01,-1.2127132277827561e+00,-6.0945788736005324e-01,-7.4259381259328650e-01,-2.0153551335959565e+00,-1.5056317916813056e+00,7.6154244948952965e-01,7.0303808412643587e-01,1.7012866688273642e+00,1.6668487323678247e+00,4.1006243709154205e-01,-1.2457527129051273e-01,-3.2339314627903226e-01,-4.9855025031679634e-01,-1.5044100046587141e+00,-1.6500142221209912e+00,-2.2848940147712749e+00,1.7477556729315284e+00,1.0761233035496327e+00,-1.3988210702724844e+00,1.5584790543793798e+00,1.2181936688483073e+00,-1.6183057811743329e+00,-1.6909895950769951e+00,1.6259487266181223e+00,6.6209038812565857e-01,1.1161600270870695e+00,5.7647043886113780e-01,-4.2833629329350220e-01,-7.2727369194779012e-01,-8.3983844022078769e-01,-7.6988631277184971e-01,-1.1084379993082520e-01,-6.1913057189307974e-01,-1.1589471613258530e-01,-4.2252441131379870e-01,7.6816241804926810e-01,8.0023857485859795e-01,-7.1387200279724994e-01,-1.2207063632874868e+00,-6.2587312460623223e-01,5.5819438523361953e-01,3.9018441173331375e-01,7.1100406107246539e-01,-1.6062963153371823e+00,4.1451206073399610e-01,-1.3477061930252845e+00,1.1735101883674894e+00,-1.0254930048937136e+00,2.7590067557817206e+00,-1.6386520135534564e+00,-2.4388418245181933e+00,1.8436952539704656e+00,-6.2997680923509380e-01,2.7419274443563486e+00,-6.0950005367130711e-01,1.0849256320826979e+00,-8.2156530800965544e-01,7.1386407088170156e-01,1.3030531354157962e-01,7.4387979615546984e-01,-8.7236747357584743e-01,-2.4869032613303438e-01,1.4323983636960591e-01,1.0483049927089534e+00,1.6999368131151467e+00,1.5198899362942651e+00,-1.9742267128048951e+00,-8.8720446702707023e-01,2.2935660032813165e-01,-8.9799837803436144e-02,-8.2642906498915547e-01,-1.6579726998260973e+00,1.1305583022734123e+00,-1.8522326710606367e+00,2.4429921842051403e+00,1.4017437382572648e+00,9.8560931122593876e-01,-1.4131637107378721e+00,-6.5218095378750596e-01,-1.0623442646284365e+00,3.2583572456304180e+00,-1.7445644838001366e+00,-1.5594465913021309e+00,2.2233844477147038e+00,-1.6115533558747970e+00,-6.8250856011648331e-01,-1.0328383276605944e+00,-1.6402456478795129e+00,-6.3294689354468092e-01,-4.7494434078320691e-01,-3.3383385523359466e-01,-5.8184154805394550e-01,1.2533567091372411e+00,4.6902090850822165e-01,-2.4115068551503107e+00,-2.3140839533971045e+00,-4.1757650428645277e-01,1.2756272863304079e+00,5.3569400156761349e-01,1.9935945490357083e+00,1.0583072909263957e+00,1.6868154059891631e+00,1.3211093200975613e-01,-1.4095380575186691e+00,-1.7912515603043899e+00,2.3883968583227473e+00,-9.6039262674652048e-01,-7.8747515244768229e-01,-1.1614580245280079e+00,-4.3434016071609788e-01,1.9580982027353855e+00,1.8647819280753519e+00,-2.7208127316664279e+00,-1.2964301669934932e+00,-1.3178005400499582e-01,1.6577582453439248e+00,-4.4642863492000961e-01,-7.2179328543964294e-01,-8.5560915794859782e-01,-1.6587664165321876e+00,-4.7641288190416481e-01,-3.4579754700119314e-01,-5.5949932144302905e-01,1.3201300008671717e+00,-4.9249697496592582e-02,-1.2113690807249165e-01,-1.5674602575150054e+00,-5.8107790157830241e-01,2.7300818368282476e-01,-8.0187961043918676e-01,1.1620881646589492e+00,3.7803031149987687e-01,2.0234267409850353e+00,-1.4038962856755077e+00,2.0288648703660752e+00,-1.0989834395742798e-02,3.2709883721301303e-01,5.6760378218443086e-01,-1.9500903700067149e+00,9.6210160526409627e-01,-2.3669949470152880e+00,-7.2828417413180102e-01,5.4151327160599494e-01,4.5391898380136442e-01,-1.1932063914481508e+00,6.1204481241019715e-01,1.2228203522473520e+00,-8.9253065596166348e-01,2.6886907120573782e+00,-8.8565106672899174e-01,-2.0828009624606372e+00,-2.3446924999988922e-01,-9.6835966503105231e-01,4.3952711098641856e-01,-1.3988836396347102e+00,4.3567536229130677e-01,-1.4327503393890353e-01,-1.6322310048363455e+00,4.5464128665848280e-01,-1.5531280881695184e+00,-6.2673172311616576e-01,1.6719659681137518e+00,2.5414738658731246e+00,-1.9404102663961802e+00,-5.5946885473348540e-01,4.0743142580440822e-01,5.2629233636171657e-01,-1.4665977644796993e+00,-4.4657324394383996e-01,1.4575296857488193e-01,-1.1338173042140509e+00,1.2474684838026149e+00,1.4089585883701592e+00,1.5255761032870407e-01,-1.0158955452810323e+00,2.7835368292163878e+00,-2.7705359069727958e-01,-2.3284283400245376e+00,5.7705397219370791e-01,-1.4028686573058013e+00,-1.0479912618456326e+00,-3.4462026851909083e-01,5.3453964113738051e-01,-3.6347449099223300e-01,2.5073811898572895e-01,9.3878499590873821e-01,-1.5484169134404004e+00,-7.3114627626216144e-01,-1.3214762784128720e+00,-2.0361849040880244e+00,2.7758564452540546e+00,-9.2218549496115410e-01,-2.3406020581670397e+00,-2.0384284775654988e+00,-1.3491486288075554e+00,-1.1077387908181278e+00,-1.2847495616543569e+00,3.8277631400211426e-01,9.2945754945775982e-01,1.8806338471071664e+00,1.2399416966350258e+00,1.3241724424884105e+00,-1.1992781014289293e+00,-2.0711122541532623e+00,8.7540886689709649e-02,1.7564774798373040e+00,-8.4156069519942822e-01,-7.4412483971207377e-01,-1.5674212944695989e+00,-1.7927073815242811e+00,-1.0414276377632279e+00,-1.1518417040586819e+00,-1.0207098029333959e+00,1.5537174846915383e+00,1.0790522084274785e+00,-9.2064865311548241e-02,2.8530176178201511e-01,1.5807185881690173e+00,-5.8001226897205480e-02,-1.6745388630959377e+00,-2.8279538268517457e-01,-2.2605652000392320e+00,-3.5742653409603053e-01,1.6141150362909094e+00,7.8958138273760115e-01,1.4320593940418075e-01,4.3169640500608170e-01,-1.7224894464190035e-01,1.4324635852911869e+00,4.3262945051118756e-01,-7.1180920975072537e-01,8.4862211419907674e-01,1.0007275203120529e+00,-6.4186852635118419e-01,1.3731967701923267e+00,-5.3301329720227586e-01,-2.4939219151174878e+00,-2.3258478840877674e+00,-5.5907212019269320e-02,1.2625056466753681e+00,9.1358848759844888e-02,-2.1854133698678799e+00,1.5772745905767462e+00,2.4281052068558928e+00,-1.7373520307781412e+00,-9.2789733809897534e-01,-8.5422042277892474e-01,3.7917713812713333e-01,1.4400100334777872e+00,-1.3983862210530367e+00,-3.7546903255537672e-01,-8.9662733737932632e-01,-2.2358105469977332e+00,8.4915401631446885e-01,1.2128551132306644e+00,2.5910216852431162e-01,4.6158064700496326e-02,9.5129833398817942e-01,1.5714719832212547e+00,4.7519370480457956e-01,4.3829680448877362e-01,4.5156264546803965e-01,1.1765020620219400e+00,4.5907335926087806e-01,-2.1454849114243681e+00,2.2936414663049867e+00,-2.2869749982078860e+00,-8.8935189833917605e-01,9.4699760814377831e-01,-1.9103513313074436e+00,2.6332271094392307e-01,-1.1327408407977262e+00,-1.2473866840727745e+00,3.3326512369086314e-01,-1.0302616700559544e+00,1.2396152145086128e+00,3.0827889351696292e-01,5.0944447574560148e-01,-6.7923931229479273e-01,-1.7607835550473938e+00,4.9340131267805748e-01,1.4717459688497672e-01,-3.7497611974476891e-01,3.1649570816531298e+00,4.6986943318175695e-01,-3.6838511650153066e-01,8.8957118419122494e-01,-2.0100477861401589e+00,1.6141459057938594e+00,3.6665248624220209e-01,1.0991691284747678e+00,1.5473666032666461e-01,-1.9737018665792927e-01,4.4877074841963144e-01,1.2759939951866743e+00
20260803,9.9999999997360667e-01,2.6393331964413846e-11,-9.7559381115829780e-01,-1.3495420407639647e+00,2.3141653293513964e+00,7.2482974693755231e-01,1.9592859500348900e-01,2.7340406096148895e-01,-6.6494513368172636e-01,-9.1525345457460205e-01,-4.0668477649101553e-01,-1.4519215067541476e+00,1.0903446262222145e+00,1.3233683805609129e+00,-1.4454044688805265e+00,1.8431988288168140e+00,4.6433436970536890e-01,-3.6644657342587061e-01,6.2207696766874476e-01,-1.1490846355354860e+00,2.9175690329541243e-01,-3.8056187326404251e-01,-1.5924329566183644e+00,6.0550153499812942e-01,-2.1883968587860270e-01,-1.4336205267049456e+00,1.3890696954522136e-01,1.6487710811068759e+00,2.0241187624568751e+00,6.3717854916080485e-01,1.2757384506809140e+00,1.1832714424586699e+00,2.1938884944760159e-01,-1.6324543962399574e+00,2.7653621812301052e+00,-1.8884309834220361e+00,1.2534133070178399e+00,-1.3755080816355825e-01,2.4223835588426281e+00,-1.4771655317272852e+00,-5.3954895557384575e-01,2.1960472233873314e+00,-6.4720330998942899e-01,-3.6145822859798775e-02,-1.0761275288620338e+00,-7.4778940474593025e-01,1.0351974970378712e+00,-4.1092736285353915e-01,8.1369019337577383e-02,7.8783649887730656e-01,-8.5336625822546019e-01,-3.8565285124430415e-01,1.2209259176947840e+00,2.3620308620047215e-02,1.6640677616072470e+00,-6.9633238595328506e-01,5.2894752957608815e-01,-3.3846988635099695e+00,-4.6210565197039194e-01,8.6091551118687659e-01,-9.2072315007709549e-01,2.4199058423939532e+00,-8.2613736553541750e-01,7.1526186715862439e-01,5.5814831135219334e-01,4.2514751501372161e-01,1.2226762360536241e+00,1.8657928140967989e-01,-8.0253760326009227e-01,1.1090158151736438e+00,3.9501712169268627e-01,1.4332688630376216e+00,2.0288970860851681e+00,1.3273101291799507e+00,7.1625481648633926e-01,-6.3472917231750303e-01,7.4706616618352567e-02,-7.1753001961613228e-01,-4.9358791322597045e-01,1.9811021172718607e-01,2.2097979030799193e+00,-1.6550400211815064e+00,-2.5461002550828399e-01,1.1802553763934620e-01,1.5964914984269596e+00,5.0574706092820931e-01,1.7135239622738458e+00,-2.8081212155208884e-01,1.0748672977558549e+00,4.3458108268366119e-01,9.2152003381504344e-01,-1.5267108340936550e+00,1.2683106647065674e+00,-1.0794421279250863e+00,-2.4806758051087412e+00,-6.4332515847627103e-01,7.2281756726181845e-01,-1.1610349240714292e-01,-1.2982066784508770e+00,7.0913673650343956e-01,3.1640961721353138e+00,-2.2062321788668111e+00,6.2917459345915139e-01,5.3297395899327338e-01,6.0670886851114081e-01,-3.0183979298479818e-01,-8.8911924511790097e-01,-7.4793474962235584e-01,-6.3252610548116173e-01,-7.9312716074772915e-01,2.3199285835334984e+00,-1.2474597677907604e+00,-5.8808778193310174e-01,4.5948022236235320e-01,1.7826841656847414e+00,3.3306250487372219e-01,1.3838589870044999e+00,-1.2933347503974981e+00,2.0118823254356180e-01,1.4934666445466021e+00,2.4588377215504352e-02,-3.5129240435137155e-01,-1.4179000587056447e+00,-4.3137188557053963e-01,1.2421548191012272e-01,2.4366444199493911e+00,-8.6617068605718439e-01,-3.5142215139581823e-01,1.0782146227436078e+00,9.9684829253648322e-01,3.4356521330880357e-01,-1.2251348533943920e+00,-8.2581132459979767e-01,-1.8005879623296959e+00,4.0875086747646766e-01,1.8120313337554295e+00,-1.1988275262132064e-01,-1.4632932917406027e+00,-2.4916622030685301e-01,-1.0261955868738437e+00,7.1159169219397977e-01,-3.7158189356113364e-01,-1.8746111451113223e+00,-8.5297550594680679e-02,-6.8288289741165875e-01,1.2408775491663609e-02,-2.6191191800825071e+00,-2.4600199342652602e+00,6.1092021742550830e-02,-7.2290963556423515e-01,1.1842883701282929e+00,-2.1573689334289909e+00,-2.8597618753862603e-01,1.0640645003107334e+00,-3.5043605379287310e+00,1.8290571627614041e-01,-8.2780941078096593e-01,1.2699586423220872e+00,2.5316346798807614e+00,8.1084392909976521e-01,-1.1346407553833997e+00,4.7649864754487614e-01,-2.5552712824211836e+00,2.6209044817794007e+00,-1.8212995739064048e+00,1.6403785268746955e+00,-1.9298159920466456e+00,9.6408061076049423e-01,3.0083794280223062e+00,-1.4875241840950333e+00,1.2264915590733767e+00,3.6951069338135110e+00,-2.7499082033810163e-01,-1.3524081649334809e+00,1.9409477270889699e+00,-1.1627530316056156e+00,-5.0506332888312723e-02,7.0766257965645607e-01,2.8027747746478437e-01,8.7323241154669340e-01,2.2663219872195992e-01,-5.3677587646969294e-01,-1.0697697204088246e+00,3.0332488543933045e-01,-2.3341839674906431e-01,3.4400424250855446e+00,-7.4502890586179848e-01,-5.6303517736976105e-01,2.2234089954838460e-02,-3.9855580427621368e-01,-1.0569411381898099e+00,-5.7302708052137163e-01,2.8856223608476039e+00,-1.7193210965352230e+00,9.6045830610858907e-01,-2.5476184038773440e+00,7.5226333899420772e-01,1.5126504043857569e+00,1.6531160010575598e+00,-3.2813262376352503e-01,7.2900387321258386e-01,1.3103871585662211e-02,-2.0398603284444411e-01,-1.0158254243492837e+00,-6.1397098360233227e-01,6.6216574648062076e-01,8.6335942239677055e-01,1.0376241744293020e+00,4.4117375108868623e-02,6.6627805623993863e-01,1.5750200596794492e-01,-6.2253502228926072e-01,-1.3579790115702515e+00,-8.5765020824689531e-01,-1.8841814847944653e+00,-4.0897062905034082e-01,-5.6984946611143239e-01,2.9984453359838442e-01,-1.3927237796952436e+00,7.8253392701651353e-02,1.7683570411482510e-01,1.3920805932154914e+00,1.2218130942545373e+00,-3.6748429451624542e-01,1.3267697356438046e+00,-4.2956970101609582e-01,8.4851145699077068e-01,-6.0862190672682015e-01,2.4514831585838972e+00,-1.1761695029914294e+00,-1.4052622086580946e+00,-1.3826152108423244e+00,-2.1182692343604916e+00,-5.5201767488516655e-03,7.3984771778847702e-01,-1.0389360404708416e-01,9.4071862727105438e-01,-1.2794219082639846e+00,1.8613185283825382e+00,-6.6219290437319300e-01,7.0704148569801151e-01,-9.8692674013599102e-01,1.6013337707369391e+00,9.3348064132724462e-01,-1.5463944146282667e+00,-6.9495804598702482e-01,-2.1125946453018103e+00,-3.1512022747040752e-01,-1.5375013333819678e+00,-1.3112078831736784e+00,1.3614781909263882e-01,2.2510574460805013e+00,-3.7008354141836181e-01,-3.8847258923569822e-01,-1.8288234785314532e+00,2.0711602498314106e+00,7.3422281138223267e-01,-1.6236930893505694e-01,5.8182875735181872e-01,-1.2755444211996894e+00,-5.3762022631701212e-01,-4.9483282275874590e-02,-6.1977174133499159e-02,-6.0425739543340873e-01,-3.0112495017518109e-01,4.2926276286644965e-01,2.4468227187884786e+00,3.2412594133345536e+00,1.9405218684402767e+00,6.2699139848950269e-01,-1.3837288090481439e+00,-3.1555664076343319e+00,-4.8788673219947280e-02,1.2445001480308413e+00,-1.0399988902468749e+00,2.6930486344143452e+00,6.8962167883914971e-01,3.7347098336864502e+00,8.4472393934627465e-01,1.4368733874705192e-01,-2.4980458237309400e-01,7.8374017865111678e-01,-9.3626451518347087e-01,1.1139566757206156e+00,-2.2601636509935790e+00,3.2147945708736363e+00,-1.8134048655236210e+00,1.6267963997393020e+00,-1.8293593286445260e+00,-2.9408943373029889e-01,5.1427890479202121e-01,-1.0926114860891574e+00,-2.3855976204853840e-01,8.1834886822141006e-01,2.9692312652676121e+00,2.1507761948965105e+00,-6.7716339657942448e-01,-1.1322442061797715e+00,-2.7768786776565546e-01,-8.7001601698439346e-01,-7.6608014073406716e-01,-7.9085285456805765e-01,-8.6118520352381545e-02,-2.0410047472636639e+00,-7.6692284122788512e-01,-4.9710164674450114e-01,4.3969646888652525e-01,1.4805032890010656e+00,-1.5369674360077035e+00,3.9413875849357645e+00,-6.4484727210679527e-01,1.1521945933793483e+00,-1.2696114244274728e+00,-5.8728503852596337e-01,2.1601092201846342e-01,1.4246815378606301e+00,1.1998583645918606e+00,4.5393257910119833e-01,2.0346993823621212e-01,6.5691344138389521e-02,-6.6789939377561502e-01,-1.4886133037511209e+00,2.6999315090535174e+00,-7.0699348039271237e-01,-2.6812504953159710e-01,-8.0079122931528668e-01,4.0723550653633572e-01,-1.9035895133031893e+00,-1.3102233654808266e+00,1.3231728595377041e+00,-9.9469383708222991e-01,1.0530984268447050e+00,-8.3274420459801368e-01,-8.6173316496799324e-01,-1.2945194203814410e+00,1.3332338874479814e+00,1.9087012087107997e+00,6.0043200577010691e-01,-1.6104619550902521e+00,-1.6745618207576398e+00,3.6901392243304083e-02,-4.5148780143113870e-01,4.6033743386020487e-01,-2.9601588096212811e-01,1.7461525978153878e+00,1.5010577378583336e+00,-1.3093128755000565e+00,8.0975390640586831e-01,3.6667595647657643e+00,-4.3495791400901174e-01,2.9120641741803377e+00,1.6253706495613325e+00,-1.2971123346875353e+00,1.2429523551791537e+00,-8.1563662610742471e-01,-8.1089068123116859e-01,1.9918287142757396e+00,-3.5418106364597496e-01,1.0819782030662151e+00,-1.4898798398555420e+00,1.4439943184269139e+00,-9.7401200458589721e-01,1.4138844753172028e+00,8.4216772649978922e-01,3.1415800293469687e+00,-1.7531085679207239e+00,4.4032087113448148e-01,-1.1277020463011245e+00,-1.2827379167906763e+00,5.9587917852724281e-01,1.5984556557590344e+00,2.8898821174657841e-01,7.3236477826936630e-01,3.3568644474970155e-01,3.0916225097324979e-01,-2.5882181344324082e+00,-5.0323879671695791e-02,-1.3677751344193556e+00,-2.7465245123909350e+00,2.4004808765679164e+00,-4.7497720336475972e-02,3.2874295227363777e+00,2.8869218916887346e-01,1.9619139399483760e+00,8.3306249553132106e-01,7.5694669749189303e-01
