controller,fid,err,M_H0,KM_H0,ratio_H0,KTOb_H0,Kflb_H0,wunc_H0,wavg_H0,wdev_H0,M_H1,KM_H1,ratio_H1,KTOb_H1,Kflb_H1,wunc_H1,wavg_H1,wdev_H1,M_H2,KM_H2,ratio_H2,KTOb_H2,Kflb_H2,wunc_H2,wavg_H2,wdev_H2
51,0.999937700571221,6.22994287786671e-05,0.0060127578488255,0.00372649219214034,1.61351682461785,0.535715481719452,0.99723348667604,2,0.698006229554928,2.16206316022134,0.00916619562832887,0.00349114879080693,2.62555284165079,0.841412599895081,0.981254934947401,4.6450129457249,0.515670227031716,4.83279220875194,0.0129679055192171,0.005197052169255,2.49524251381068,0.821067571455183,0.983150442136953,3.2417034184855,0.328068960737225,3.41510795716326
52,0.99993359069787,6.64093021298662e-05,0.00549090790241298,0.00283296792543921,1.9382174620144,0.584576546484473,0.996022753224932,2,0.95099374661677,2.09475057249525,0.00832431218898399,0.00364778688613322,2.2820171377413,0.710549036195538,0.990950608323411,3.53915164850792,0.58770520821219,3.83013836379947,0.010068156278154,0.00385342232746635,2.61278298160844,0.840632610860402,0.981330649896458,4.24332924692042,0.460341933680251,4.42831198562293
53,0.999933080151785,6.69198482154965e-05,0.0052281182153299,0.00313091472226069,1.66983730925603,0.541361090524708,0.997110569070147,2,0.850132196438322,2.14605222874485,0.0121615852942556,0.00346558153205182,3.50924806754014,1.20007800825687,0.906083734627855,5.90956213738906,0.351224934145875,6.02000508156155,0.00593051512277434,0.00306116728585867,1.93733780906744,0.633465287446836,0.994432326742883,4.32885423134466,0.700548705643545,4.43718198226871
54,0.999922370913833,7.76290861674855e-05,0.00472928746359917,0.00271997093829044,1.73872720367065,0.549559006749188,0.996924579363396,2,0.985248116407277,2.22993705754295,0.00725992151481665,0.0029207707083635,2.48561843421265,0.791106678207775,0.985657435934084,5.27264660277408,0.638870037971527,5.55847939514557,0.0107997308930568,0.00425513690863823,2.53804545539595,0.822443347075974,0.983027364755527,3.9183256474083,0.408548701401347,4.00360256364844
55,0.999920694511542,7.93054884584699e-05,0.00528825643813789,0.00289064502269417,1.82943820379891,0.565319391894775,0.996540963240121,2,0.92295757932215,2.1244973592609,0.00683951742020837,0.00310963876615962,2.19945721497907,0.714173961603228,0.990752341191769,4.91259899257716,0.61555190901687,4.97887107854142,0.0105701315997398,0.00435178919445502,2.42891627499054,0.785087714470283,0.98612277497292,3.6797557448276,0.4139776194509,3.82484421420437
56,0.999919034686296,8.09653137041622e-05,0.00468240941263055,0.00267935851964829,1.7475859905621,0.550209495569576,0.99690943287927,2,1.00031352578879,2.19920258936299,0.00649555311747465,0.00240624830866627,2.69945254364666,0.883086386961409,0.976830952478487,7.30182176679336,0.670015538312263,7.48311082892024,0.0174309992277603,0.00524710133543898,3.32202450713715,1.12691107123421,0.930187341561703,3.79853589150336,0.240135613892083,3.92317098007559
57,0.999908415689857,9.15843101433333e-05,0.00534870478786259,0.00307514027089408,1.7393368486269,0.550077671991157,0.996912507035076,2,0.853578837869221,2.2256655716784,0.00635960206235519,0.00267075858177074,2.38119690254397,0.759266785476348,0.987983709897198,5.76090947265994,0.702451312894428,5.88366131697961,0.00749235917032257,0.00254756320978253,2.94099048908864,0.967382371208397,0.965260060354417,7.11854752643562,0.582553716825633,7.49573753422876
58,0.999906984927531,9.30150724688383e-05,0.00538755821547139,0.00303035868467816,1.77786155900009,0.556231417220174,0.996766442742339,2,0.86673173202294,2.23704017187239,0.00531688231269304,0.00208169463344383,2.55411251356167,0.835227059615862,0.98184859832815,8.33059957275228,0.788130588000342,8.42049461021404,0.00862841619575595,0.00254159198445007,3.39488645248577,1.11410469536373,0.933808705000814,7.48695473898028,0.549733442005877,7.62770501359923
59,0.99990372409881,9.62759011902126e-05,0.00430885861464837,0.00262264553610901,1.64294356798252,0.529825651839426,0.997357357283758,2,1.01564814630225,2.17098267578203,0.00966157982934534,0.00432221545724448,2.23533045145899,0.679455943990518,0.992516557839959,2.55280897698992,0.51736729765156,3.0167159105033,0.00780956735774067,0.00294361182043736,2.65305612089176,0.86323096535511,0.979033822372477,5.92500328344968,0.551349687982756,5.98746441337486
60,0.99990334470973,9.66552902698092e-05,0.0049197670629749,0.00296400524557176,1.6598375020844,0.534398518575991,0.997261566990304,2,0.888994846817118,2.12662914803858,0.00931771136262476,0.00378726962032414,2.46027146116607,0.812922807238092,0.983864403463126,4.4813453762322,0.425057507107987,4.83443998808467,0.00735655849335029,0.00292670733968071,2.51359553229291,0.802682341336252,0.984727240744651,5.50541549683412,0.610270521691806,5.59277826512447
61,0.999900946622872,9.90533771282331e-05,0.00452492516125888,0.00247118001687258,1.83107872771868,0.560255538714214,0.99666805923974,2,1.07988417447066,2.2469262990368,0.01070452764853,0.00441487879087497,2.42464813997951,0.75983473043313,0.987945053610952,3.32070165518418,0.437432961895272,3.4620067477147,0.00658485859462805,0.00297289376330057,2.21496599572983,0.713984686369132,0.990762778325752,5.0696901614371,0.637587543924313,5.21364905106946
