controller,structure,fid,err,KM,Fmin_m1_grid,Fmin_m105_grid,Fmin_m1_x4,Fmin_m105_x4,Fmin_m1_x16,Fmin_m105_x16,violated,omega_avg_traj,omega_unc_traj,omega_avg_excess
49,H1,0.9999436897848124,5.63102151875938e-05,0.0014481034169202816,0.9998810778982492,0.9998770490045283,0.9998731060300395,0.9998660221964577,0.9998728421993297,0.9998656949223597,0,,,
49,H2,0.9999436897848124,5.63102151875938e-05,0.0015351390858757388,0.9998885346003182,0.9998818660056471,0.9998813832835816,0.9998738730324226,0.9998795578750392,0.9998731784832793,0,,,
50,H0,0.9999403929265362,5.96070734637522e-05,0.001090368886789493,0.9998882239291026,0.9998835808170318,0.9998882239291051,0.9998835808170374,0.9998882239291134,0.9998835808170653,0,,,
50,H1,0.9999403929265362,5.96070734637522e-05,0.0014690945514066586,0.9998816402055458,0.9998756223626313,0.9998797188127019,0.9998737327653638,0.9998796340315049,0.9998735249522128,0,,,
50,H2,0.9999403929265362,5.96070734637522e-05,0.0014189790169005189,0.999885363176247,0.999879280886765,0.9998808171072915,0.9998749118982478,0.9998806127415233,0.9998746427829572,0,,,
51,H0,0.9999377005712213,6.22994287786671e-05,0.0010827542178551005,0.9998870210836671,0.9998830622645493,0.9998857719756463,0.9998817359510547,0.9998857719756248,0.9998817360961734,0,,,
51,H1,0.9999377005712213,6.22994287786671e-05,0.0011719003311062032,0.9998729717876719,0.999865996709826,0.9998709436128858,0.99986410619066,0.9998706595600597,0.9998639021997368,0,,,
51,H2,0.9999377005712213,6.22994287786671e-05,0.001407691628248222,0.9998934545092424,0.9998903716315845,0.9998804031122175,0.999874656933816,0.9998795230884199,0.9998736645672375,0,,,
52,H0,0.9999335906978701,6.64093021298662e-05,0.0010714345496527465,0.9998915916337362,0.9998876148080672,0.9998910300769003,0.9998870153872125,0.9998909303267056,0.9998869390051669,0,,,
52,H1,0.9999335906978701,6.64093021298662e-05,0.0013232902319289428,0.9998854473270976,0.9998803132438404,0.9998799279891455,0.9998744834410975,0.9998796030349991,0.9998739619039274,0,,,
52,H2,0.9999335906978701,6.64093021298662e-05,0.0013943462001395504,0.9998715375193208,0.9998651788013049,0.999868258522909,0.9998617667285705,0.999868122781932,0.9998613190483956,0,,,
53,H0,0.9999330801517845,6.69198482154965e-05,0.0010700525954661828,0.999892103313666,0.9998880241053232,0.9998920170397043,0.9998878086951106,0.9998921033136804,0.999888024105303,0,,,
53,H1,0.9999330801517845,6.69198482154965e-05,0.0014932633011879553,0.9998781978308312,0.9998725826885568,0.9998753043490952,0.9998694368913386,0.9998751098489468,0.9998690997166051,0,,,
53,H2,0.9999330801517845,6.69198482154965e-05,0.0011886637996578134,0.9998506393519844,0.9998421936792788,0.9998486411787394,0.9998399914857509,0.9998485715053395,0.9998399456653044,0,,,
54,H0,0.9999223709138325,7.76290861674855e-05,0.0010421686723713543,0.9998599922782792,0.9998547892485037,0.9998599922782814,0.9998547892485071,0.9998599922782914,0.9998547892485213,0,,,
54,H1,0.9999223709138325,7.76290861674855e-05,0.001321766361102954,0.9998707044213861,0.9998654131185475,0.9998658113212658,0.9998600307746411,0.9998654706393802,0.9998596647774104,0,,,
54,H2,0.9999223709138325,7.76290861674855e-05,0.0013931819600627867,0.9998699005177116,0.9998645225867019,0.9998655897561787,0.9998594282625042,0.9998645918549467,0.9998587049644216,0,,,
55,H0,0.9999206945115415,7.93054884584699e-05,0.0010379783260566179,0.9998686181202417,0.999863902870562,0.9998685034529696,0.9998637737609085,0.9998685057967927,0.9998637780757346,0,,,
55,H1,0.9999206945115415,7.93054884584699e-05,0.0013642675989865404,0.9998608815668576,0.9998584356107292,0.9998583061272973,0.9998536732070205,0.9998581481169875,0.9998516835418821,0,,,
55,H2,0.9999206945115415,7.93054884584699e-05,0.00152862416039105,0.9998599424513187,0.9998520472677701,0.9998540579509555,0.9998480607992843,0.9998537780144199,0.9998469551676671,0,,,
56,H0,0.9999190346862958,8.09653137041622e-05,0.0010338718001226507,0.9998656620676843,0.9998607700446397,0.999865662067674,0.9998607700446309,0.9998656620676385,0.9998607700445961,0,,,
56,H1,0.9999190346862958,8.09653137041622e-05,0.0010647647761259052,0.999874108787841,0.999869509874869,0.999866992932707,0.9998616531762481,0.9998665459311293,0.9998612315614126,0,,,
56,H2,0.9999190346862958,8.09653137041622e-05,0.0012272838193472008,0.9998651053632848,0.9998595834090674,0.999860543358034,0.9998544584816375,0.9998597324592992,0.9998536518406516,0,,,
57,H0,0.9999084156898567,9.15843101433333e-05,0.0010085174659833428,0.9998686492680542,0.9998650554995624,0.9998686492680527,0.9998650554995614,0.9998686492680419,0.9998650554995617,0,,,
57,H1,0.9999084156898567,9.15843101433333e-05,0.0010413902676381349,0.9998576328826747,0.9998503459774847,0.9998467703288301,0.9998404699840422,0.999846399963696,0.9998407852483132,0,,,
57,H2,0.9999084156898567,9.15843101433333e-05,0.0008694536102595397,0.9998566442214758,0.9998523434928696,0.9998510061729449,0.9998455667027677,0.9998499827399017,0.9998440244376107,0,,,
58,H0,0.9999069849275312,9.30150724688383e-05,0.0010052133803451979,0.9998702743624094,0.9998668394961321,0.9998701450498578,0.9998667206164057,0.9998701189257756,0.9998666978800191,0,,,
58,H1,0.9999069849275312,9.30150724688383e-05,0.0007276141984940501,0.9998550115586293,0.9998495290413582,0.999850092971701,0.9998442015420883,0.9998490808226135,0.9998431550277933,0,,,
58,H2,0.9999069849275312,9.30150724688383e-05,0.0009156235942021876,0.9998493910503782,0.9998425244276388,0.9998360434103826,0.9998287671272146,0.999835424143731,0.9998280843592414,0,,,
59,H0,0.9999037240988098,9.62759011902126e-05,0.0009977743613623579,0.9998310930956505,0.9998253001038708,0.9998310930956581,0.999825300103865,0.9998310930956952,0.999825300103841,0,,,
59,H1,0.9999037240988098,9.62759011902126e-05,0.001357078651231289,0.9998487428503731,0.9998431076259778,0.9998420837940172,0.9998357846580385,0.9998419439985172,0.9998356195267947,0,,,
59,H2,0.9999037240988098,9.62759011902126e-05,0.0012557410623787635,0.9998544852277061,0.9998492513062446,0.9998525663867747,0.9998470588328354,0.9998527637644515,0.9998472734443449,0,,,
60,H0,0.9999033447097302,9.66552902698092e-05,0.0009969168712529234,0.9998497113189141,0.9998453102971734,0.9998497113189234,0.9998453102971792,0.9998497113189688,0.9998453102971955,0,,,
60,H1,0.9999033447097302,9.66552902698092e-05,0.0012056525846123754,0.9998459944706288,0.9998397186722316,0.9998429507262719,0.9998367669969962,0.9998432080252669,0.9998369926472724,0,,,
60,H2,0.9999033447097302,9.66552902698092e-05,0.0011243459043932956,0.9998603232759762,0.9998555674481118,0.9998536240583937,0.9998475002174695,0.9998514329314856,0.9998462202231785,0,,,
61,H0,0.9999009466228718,9.90533771282331e-05,0.0009915342334786002,0.9998436689406973,0.9998387453607543,0.9998436689407043,0.9998387453607571,0.999843654110732,0.99983873562777,0,,,
61,H1,0.9999009466228718,9.90533771282331e-05,0.0014256864084486323,0.9998528864184931,0.9998494614294536,0.9998469967495139,0.9998414858781843,0.9998469447428318,0.9998414398110758,0,,,
61,H2,0.9999009466228718,9.90533771282331e-05,0.0012570440410997505,0.999857049777934,0.9998530544682626,0.9998532653661747,0.999848422074509,0.99985323245835,0.9998483735973884,0,,,
