controller,structure,fid,err,KM,Fmin_m1_grid,Fmin_m105_grid,Fmin_m1_x4,Fmin_m105_x4,Fmin_m1_x16,Fmin_m105_x16,violated,omega_avg_traj,omega_unc_traj,omega_avg_excess
14,H2,0.9999949655878757,5.03441212429401e-06,0.003667025359199062,0.9996121239826018,0.999558597143214,0.999470391093061,0.9994167435284298,0.9994594846522881,0.9994044319278286,0,,,
15,H0,0.9999948004295495,5.19957045053143e-06,0.002758572391392896,0.9997631849330709,0.9997396301113421,0.9997631849330699,0.9997396301113458,0.9997631849330708,0.9997396301113592,0,,,
15,H1,0.9999948004295495,5.19957045053143e-06,0.0024179234054968906,0.9996020478638747,0.9995654395775898,0.99957431381108,0.9995317908499989,0.9995708851912324,0.999527814425051,0,,,
15,H2,0.9999948004295495,5.19957045053143e-06,0.0028919995720112965,0.9995881652592767,0.9995465319696614,0.9995214508342047,0.9994730066753273,0.9995186803565147,0.999469999288202,0,,,
16,H0,0.9999946724644592,5.32753554083332e-06,0.003532949724850373,0.9996446863834886,0.9996091243653016,0.9996443716707041,0.9996150448063503,0.9996442724369045,0.9996086594238736,0,,,
16,H1,0.9999946724644592,5.32753554083332e-06,0.004573446547503501,0.9990629239416353,0.99896736169234,0.9989405918439416,0.9988324552748523,0.9989349625391417,0.9988258786509221,1,0.004166869798955234,0.017069782581440155,2.6411518602358393
16,H2,0.9999946724644592,5.32753554083332e-06,0.003222759529486242,0.9995937402338638,0.9995535089066248,0.9995697873130777,0.9995280017182527,0.9995690841490105,0.9995255016493626,0,,,
17,H0,0.9999944998331917,5.50016680833654e-06,0.002482189137816483,0.9997823065027495,0.9997612958499706,0.9997823065027502,0.9997612958499726,0.9997823065027551,0.9997612958499782,0,,,
17,H1,0.9999944998331917,5.50016680833654e-06,0.0025694012972996318,0.9996311005174845,0.9996011035950637,0.9995607865997512,0.999508983731934,0.99954097719382,0.9994945894009422,0,,,
17,H2,0.9999944998331917,5.50016680833654e-06,0.002290256367879489,0.9995111593118464,0.9994675205290053,0.9994705713474484,0.9994141334520157,0.999461784831809,0.9994073417389263,0,,,
18,H0,0.9999942152718732,5.78472812684527e-06,0.00310829426198861,0.9997254370088402,0.9996983844619962,0.9997254370088385,0.999698384461987,0.9997254370088408,0.9996983844619507,0,,,
18,H1,0.9999942152718732,5.78472812684527e-06,0.0023310184492536467,0.9996376080212948,0.9995948271761963,0.9996007890706339,0.9995604638079215,0.9995996949393502,0.9995593313655089,0,,,
